date,machine_id,plan_min,run_min,downtime_min,downtime_reason,prod_qty,good_qty,energy_kWh,date_str,availability,downtime_rate,defect_qty,yield_rate,defect_rate,productivity_hourly,good_productivity_hourly,energy_per_good,month,machine_group,anomaly_low_availability,anomaly_high_defect,anomaly_high_energy,anomaly_high_downtime,has_anomaly,grade
2026-02-09,B-01,480,480,0,정상가동,913,859,254.9,2026-02-09,100.0,0.0,54,94.09,5.91,114.12,107.38,0.2967,2026-02,B,False,False,False,False,False,C
2026-02-09,A-03,480,405,75,설비고장,744,741,237.1,2026-02-09,84.38,15.62,3,99.6,0.4,110.22,109.78,0.32,2026-02,A,False,False,False,False,False,D
2026-02-09,A-02,480,418,62,품질조정,783,754,243.8,2026-02-09,87.08,12.92,29,96.3,3.7,112.39,108.23,0.3233,2026-02,A,False,False,False,False,False,C
2026-02-09,A-01,480,478,2,자재대기,868,821,273.9,2026-02-09,99.58,0.42,47,94.59,5.41,108.95,103.05,0.3336,2026-02,A,False,False,False,False,False,C
2026-02-09,B-03,480,423,57,설비고장,787,750,269.2,2026-02-09,88.12,11.88,37,95.3,4.7,111.63,106.38,0.3589,2026-02,B,False,False,False,False,False,C
2026-02-10,D-03,480,480,0,정상가동,920,877,333.1,2026-02-10,100.0,0.0,43,95.33,4.67,115.0,109.62,0.3798,2026-02,D,False,False,False,False,False,D
2026-02-10,D-02,480,403,77,설비고장,715,697,244.6,2026-02-10,83.96,16.04,18,97.48,2.52,106.45,103.77,0.3509,2026-02,D,False,False,False,False,False,D
2026-02-10,D-01,480,446,34,품질조정,796,757,278.1,2026-02-10,92.92,7.08,39,95.1,4.9,107.09,101.84,0.3674,2026-02,D,False,False,False,False,False,D
2026-02-10,C-03,480,333,147,설비고장,568,533,211.0,2026-02-10,69.38,30.63,35,93.84,6.16,102.34,96.04,0.3959,2026-02,C,True,False,False,True,True,D
2026-02-10,C-02,480,418,62,설비고장,773,752,257.3,2026-02-10,87.08,12.92,21,97.28,2.72,110.96,107.94,0.3422,2026-02,C,False,False,False,False,False,C
2026-02-10,C-01,480,444,36,설비고장,873,846,264.4,2026-02-10,92.5,7.5,27,96.91,3.09,117.97,114.32,0.3125,2026-02,C,False,False,False,False,False,B
2026-02-10,B-03,480,361,119,품질조정,679,627,200.4,2026-02-10,75.21,24.79,52,92.34,7.66,112.85,104.21,0.3196,2026-02,B,True,False,False,True,True,D
2026-02-10,B-01,480,440,40,자재대기,812,790,254.1,2026-02-10,91.67,8.33,22,97.29,2.71,110.73,107.73,0.3216,2026-02,B,False,False,False,False,False,B
2026-02-10,A-01,480,445,35,예방보전,837,825,266.7,2026-02-10,92.71,7.29,12,98.57,1.43,112.85,111.24,0.3233,2026-02,A,False,False,False,False,False,A
2026-02-10,B-02,480,449,31,설비고장,833,799,285.7,2026-02-10,93.54,6.46,34,95.92,4.08,111.31,106.77,0.3576,2026-02,B,False,False,False,False,False,C
2026-02-10,A-03,480,406,74,설비고장,675,674,252.0,2026-02-10,84.58,15.42,1,99.85,0.15,99.75,99.61,0.3739,2026-02,A,False,False,False,False,False,D
2026-02-10,A-02,480,436,44,금형교체,687,647,279.1,2026-02-10,90.83,9.17,40,94.18,5.82,94.54,89.04,0.4314,2026-02,A,False,False,True,False,True,D
2026-02-11,D-03,480,432,48,금형교체,915,871,258.0,2026-02-11,90.0,10.0,44,95.19,4.81,127.08,120.97,0.2962,2026-02,D,False,False,False,False,False,B
2026-02-11,D-02,480,459,21,금형교체,881,843,282.8,2026-02-11,95.62,4.38,38,95.69,4.31,115.16,110.2,0.3355,2026-02,D,False,False,False,False,False,B
2026-02-11,D-01,480,421,59,설비고장,779,774,284.6,2026-02-11,87.71,12.29,5,99.36,0.64,111.02,110.31,0.3677,2026-02,D,False,False,False,False,False,D
2026-02-11,C-03,480,416,64,자재대기,744,727,245.8,2026-02-11,86.67,13.33,17,97.72,2.28,107.31,104.86,0.3381,2026-02,C,False,False,False,False,False,C
2026-02-11,B-03,480,412,68,설비고장,731,723,260.9,2026-02-11,85.83,14.17,8,98.91,1.09,106.46,105.29,0.3609,2026-02,B,False,False,False,False,False,D
2026-02-11,C-02,480,379,101,설비고장,733,654,238.5,2026-02-11,78.96,21.04,79,89.22,10.78,116.04,103.54,0.3647,2026-02,C,True,True,False,True,True,D
2026-02-11,B-01,480,480,0,정상가동,924,877,295.8,2026-02-11,100.0,0.0,47,94.91,5.09,115.5,109.62,0.3373,2026-02,B,False,False,False,False,False,C
2026-02-11,A-03,480,480,0,정상가동,877,876,304.1,2026-02-11,100.0,0.0,1,99.89,0.11,109.62,109.5,0.3471,2026-02,A,False,False,False,False,False,B
2026-02-11,A-02,480,480,0,정상가동,855,819,287.4,2026-02-11,100.0,0.0,36,95.79,4.21,106.88,102.38,0.3509,2026-02,A,False,False,False,False,False,C
2026-02-11,A-01,480,441,39,품질조정,821,788,279.3,2026-02-11,91.88,8.12,33,95.98,4.02,111.7,107.21,0.3544,2026-02,A,False,False,False,False,False,C
2026-02-11,B-02,480,441,39,금형교체,869,835,268.0,2026-02-11,91.88,8.12,34,96.09,3.91,118.23,113.61,0.321,2026-02,B,False,False,False,False,False,B
2026-02-11,C-01,480,395,85,금형교체,755,686,231.1,2026-02-11,82.29,17.71,69,90.86,9.14,114.68,104.2,0.3369,2026-02,C,False,True,False,False,True,D
2026-02-12,C-01,480,433,47,예방보전,844,819,258.9,2026-02-12,90.21,9.79,25,97.04,2.96,116.95,113.49,0.3161,2026-02,C,False,False,False,False,False,B
2026-02-12,D-03,480,421,59,설비고장,774,749,229.4,2026-02-12,87.71,12.29,25,96.77,3.23,110.31,106.75,0.3063,2026-02,D,False,False,False,False,False,C
2026-02-12,D-02,480,456,24,설비고장,859,825,340.0,2026-02-12,95.0,5.0,34,96.04,3.96,113.03,108.55,0.4121,2026-02,D,False,False,True,False,True,D
2026-02-12,D-01,480,469,11,설비고장,837,818,258.8,2026-02-12,97.71,2.29,19,97.73,2.27,107.08,104.65,0.3164,2026-02,D,False,False,False,False,False,A
2026-02-12,C-03,480,345,135,금형교체,694,636,202.0,2026-02-12,71.88,28.12,58,91.64,8.36,120.7,110.61,0.3176,2026-02,C,True,True,False,True,True,D
2026-02-12,C-02,480,380,100,예방보전,738,671,226.3,2026-02-12,79.17,20.83,67,90.92,9.08,116.53,105.95,0.3373,2026-02,C,True,True,False,True,True,D
2026-02-12,B-03,480,456,24,예방보전,871,854,276.6,2026-02-12,95.0,5.0,17,98.05,1.95,114.61,112.37,0.3239,2026-02,B,False,False,False,False,False,A
2026-02-12,B-01,480,438,42,금형교체,801,754,266.1,2026-02-12,91.25,8.75,47,94.13,5.87,109.73,103.29,0.3529,2026-02,B,False,False,False,False,False,C
2026-02-12,A-03,480,480,0,정상가동,919,903,330.1,2026-02-12,100.0,0.0,16,98.26,1.74,114.88,112.88,0.3656,2026-02,A,False,False,False,False,False,D
2026-02-12,A-02,480,480,0,정상가동,846,801,265.7,2026-02-12,100.0,0.0,45,94.68,5.32,105.75,100.12,0.3317,2026-02,A,False,False,False,False,False,C
2026-02-12,A-01,480,424,56,품질조정,738,737,251.9,2026-02-12,88.33,11.67,1,99.86,0.14,104.43,104.29,0.3418,2026-02,A,False,False,False,False,False,B
2026-02-12,B-02,480,421,59,예방보전,843,800,242.7,2026-02-12,87.71,12.29,43,94.9,5.1,120.14,114.01,0.3034,2026-02,B,False,False,False,False,False,C
2026-02-13,D-03,480,480,0,정상가동,825,818,262.9,2026-02-13,100.0,0.0,7,99.15,0.85,103.12,102.25,0.3214,2026-02,D,False,False,False,False,False,A
2026-02-13,D-02,480,413,67,예방보전,828,793,259.1,2026-02-13,86.04,13.96,35,95.77,4.23,120.29,115.21,0.3267,2026-02,D,False,False,False,False,False,C
2026-02-13,D-01,480,480,0,정상가동,960,951,348.8,2026-02-13,100.0,0.0,9,99.06,0.94,120.0,118.88,0.3668,2026-02,D,False,False,False,False,False,D
2026-02-13,C-03,480,421,59,금형교체,782,736,246.9,2026-02-13,87.71,12.29,46,94.12,5.88,111.45,104.89,0.3355,2026-02,C,False,False,False,False,False,C
2026-02-13,C-02,480,399,81,자재대기,731,679,235.5,2026-02-13,83.12,16.88,52,92.89,7.11,109.92,102.11,0.3468,2026-02,C,False,False,False,False,False,D
2026-02-13,C-01,480,432,48,금형교체,794,757,208.9,2026-02-13,90.0,10.0,37,95.34,4.66,110.28,105.14,0.276,2026-02,C,False,False,False,False,False,B
2026-02-13,B-03,480,443,37,설비고장,741,713,300.3,2026-02-13,92.29,7.71,28,96.22,3.78,100.36,96.57,0.4212,2026-02,B,False,False,True,False,True,D
2026-02-13,B-01,480,447,33,예방보전,809,767,251.5,2026-02-13,93.12,6.88,42,94.81,5.19,108.59,102.95,0.3279,2026-02,B,False,False,False,False,False,C
2026-02-13,A-03,480,406,74,자재대기,805,751,264.2,2026-02-13,84.58,15.42,54,93.29,6.71,118.97,110.99,0.3518,2026-02,A,False,False,False,False,False,D
2026-02-13,A-02,480,470,10,설비고장,931,893,288.4,2026-02-13,97.92,2.08,38,95.92,4.08,118.85,114.0,0.323,2026-02,A,False,False,False,False,False,B
2026-02-13,A-01,480,450,30,금형교체,824,772,258.5,2026-02-13,93.75,6.25,52,93.69,6.31,109.87,102.93,0.3348,2026-02,A,False,False,False,False,False,C
2026-02-13,B-02,480,480,0,정상가동,810,779,321.9,2026-02-13,100.0,0.0,31,96.17,3.83,101.25,97.38,0.4132,2026-02,B,False,False,True,False,True,D
2026-02-14,C-02,480,377,103,품질조정,668,613,215.1,2026-02-14,78.54,21.46,55,91.77,8.23,106.31,97.56,0.3509,2026-02,C,True,True,False,True,True,D
2026-02-14,D-02,480,415,65,설비고장,674,673,272.5,2026-02-14,86.46,13.54,1,99.85,0.15,97.45,97.3,0.4049,2026-02,D,False,False,False,False,False,D
2026-02-14,D-01,480,438,42,예방보전,730,726,253.8,2026-02-14,91.25,8.75,4,99.45,0.55,100.0,99.45,0.3496,2026-02,D,False,False,False,False,False,B
2026-02-14,D-03,480,413,67,자재대기,756,731,250.2,2026-02-14,86.04,13.96,25,96.69,3.31,109.83,106.2,0.3423,2026-02,D,False,False,False,False,False,C
2026-02-14,C-01,480,414,66,설비고장,719,666,264.3,2026-02-14,86.25,13.75,53,92.63,7.37,104.2,96.52,0.3968,2026-02,C,False,False,False,False,False,D
2026-02-14,C-03,480,439,41,설비고장,947,893,266.2,2026-02-14,91.46,8.54,54,94.3,5.7,129.43,122.05,0.2981,2026-02,C,False,False,False,False,False,C
2026-02-14,B-02,480,429,51,품질조정,759,735,264.7,2026-02-14,89.38,10.62,24,96.84,3.16,106.15,102.8,0.3601,2026-02,B,False,False,False,False,False,D
2026-02-14,B-01,480,414,66,자재대기,735,705,236.9,2026-02-14,86.25,13.75,30,95.92,4.08,106.52,102.17,0.336,2026-02,B,False,False,False,False,False,C
2026-02-14,A-03,480,424,56,자재대기,842,808,250.4,2026-02-14,88.33,11.67,34,95.96,4.04,119.15,114.34,0.3099,2026-02,A,False,False,False,False,False,B
2026-02-14,A-02,480,480,0,정상가동,843,820,268.8,2026-02-14,100.0,0.0,23,97.27,2.73,105.38,102.5,0.3278,2026-02,A,False,False,False,False,False,A
2026-02-14,A-01,480,480,0,정상가동,782,775,303.0,2026-02-14,100.0,0.0,7,99.1,0.9,97.75,96.88,0.391,2026-02,A,False,False,False,False,False,D
2026-02-14,B-03,480,430,50,설비고장,879,878,276.5,2026-02-14,89.58,10.42,1,99.89,0.11,122.65,122.51,0.3149,2026-02,B,False,False,False,False,False,B
2026-02-15,D-03,480,480,0,정상가동,819,815,268.3,2026-02-15,100.0,0.0,4,99.51,0.49,102.38,101.88,0.3292,2026-02,D,False,False,False,False,False,A
2026-02-15,D-02,480,476,4,설비고장,852,850,291.5,2026-02-15,99.17,0.83,2,99.77,0.23,107.39,107.14,0.3429,2026-02,D,False,False,False,False,False,B
2026-02-15,D-01,480,448,32,설비고장,710,706,284.5,2026-02-15,93.33,6.67,4,99.44,0.56,95.09,94.55,0.403,2026-02,D,False,False,False,False,False,D
2026-02-15,C-03,480,399,81,예방보전,692,634,280.8,2026-02-15,83.12,16.88,58,91.62,8.38,104.06,95.34,0.4429,2026-02,C,False,True,True,False,True,D
2026-02-15,C-02,480,426,54,자재대기,801,760,268.0,2026-02-15,88.75,11.25,41,94.88,5.12,112.82,107.04,0.3526,2026-02,C,False,False,False,False,False,C
2026-02-15,C-01,480,363,117,품질조정,626,584,214.8,2026-02-15,75.62,24.38,42,93.29,6.71,103.47,96.53,0.3678,2026-02,C,True,False,False,True,True,D
2026-02-15,B-03,480,475,5,자재대기,907,847,270.1,2026-02-15,98.96,1.04,60,93.38,6.62,114.57,106.99,0.3189,2026-02,B,False,False,False,False,False,C
2026-02-15,B-02,480,480,0,정상가동,977,966,368.2,2026-02-15,100.0,0.0,11,98.87,1.13,122.12,120.75,0.3812,2026-02,B,False,False,False,False,False,D
2026-02-15,B-01,480,433,47,설비고장,812,799,251.8,2026-02-15,90.21,9.79,13,98.4,1.6,112.52,110.72,0.3151,2026-02,B,False,False,False,False,False,B
2026-02-15,A-03,480,460,20,자재대기,953,924,282.4,2026-02-15,95.83,4.17,29,96.96,3.04,124.3,120.52,0.3056,2026-02,A,False,False,False,False,False,B
2026-02-15,A-02,480,461,19,품질조정,709,692,303.5,2026-02-15,96.04,3.96,17,97.6,2.4,92.28,90.07,0.4386,2026-02,A,False,False,True,False,True,D
2026-02-15,A-01,480,441,39,예방보전,873,852,341.3,2026-02-15,91.88,8.12,21,97.59,2.41,118.78,115.92,0.4006,2026-02,A,False,False,False,False,False,D
2026-02-16,D-03,480,480,0,정상가동,886,873,297.9,2026-02-16,100.0,0.0,13,98.53,1.47,110.75,109.12,0.3412,2026-02,D,False,False,False,False,False,B
2026-02-16,D-02,480,480,0,정상가동,922,897,297.6,2026-02-16,100.0,0.0,25,97.29,2.71,115.25,112.12,0.3318,2026-02,D,False,False,False,False,False,A
2026-02-16,D-01,480,411,69,자재대기,809,799,235.3,2026-02-16,85.62,14.37,10,98.76,1.24,118.1,116.64,0.2945,2026-02,D,False,False,False,False,False,C
2026-02-16,C-03,480,390,90,설비고장,754,688,225.4,2026-02-16,81.25,18.75,66,91.25,8.75,116.0,105.85,0.3276,2026-02,C,False,True,False,False,True,D
2026-02-16,C-02,480,416,64,설비고장,709,653,211.5,2026-02-16,86.67,13.33,56,92.1,7.9,102.26,94.18,0.3239,2026-02,C,False,False,False,False,False,C
2026-02-16,C-01,480,337,143,금형교체,638,585,219.3,2026-02-16,70.21,29.79,53,91.69,8.31,113.59,104.15,0.3749,2026-02,C,True,True,False,True,True,D
2026-02-16,B-03,480,458,22,설비고장,832,800,260.0,2026-02-16,95.42,4.58,32,96.15,3.85,109.0,104.8,0.325,2026-02,B,False,False,False,False,False,B
2026-02-16,B-02,480,430,50,품질조정,815,794,321.7,2026-02-16,89.58,10.42,21,97.42,2.58,113.72,110.79,0.4052,2026-02,B,False,False,False,False,False,D
2026-02-16,B-01,480,378,102,설비고장,704,671,265.4,2026-02-16,78.75,21.25,33,95.31,4.69,111.75,106.51,0.3955,2026-02,B,True,False,False,True,True,D
2026-02-16,A-03,480,425,55,설비고장,729,721,290.3,2026-02-16,88.54,11.46,8,98.9,1.1,102.92,101.79,0.4026,2026-02,A,False,False,False,False,False,D
2026-02-16,A-02,480,407,73,예방보전,789,764,272.8,2026-02-16,84.79,15.21,25,96.83,3.17,116.31,112.63,0.3571,2026-02,A,False,False,False,False,False,D
2026-02-16,A-01,480,412,68,금형교체,663,642,264.7,2026-02-16,85.83,14.17,21,96.83,3.17,96.55,93.5,0.4123,2026-02,A,False,False,True,False,True,D
2026-02-17,D-03,480,456,24,예방보전,879,855,298.7,2026-02-17,95.0,5.0,24,97.27,2.73,115.66,112.5,0.3494,2026-02,D,False,False,False,False,False,B
2026-02-17,D-02,480,460,20,예방보전,888,870,318.7,2026-02-17,95.83,4.17,18,97.97,2.03,115.83,113.48,0.3663,2026-02,D,False,False,False,False,False,D
2026-02-17,D-01,480,480,0,정상가동,916,886,289.6,2026-02-17,100.0,0.0,30,96.72,3.28,114.5,110.75,0.3269,2026-02,D,False,False,False,False,False,B
2026-02-17,C-03,480,399,81,예방보전,672,636,226.0,2026-02-17,83.12,16.88,36,94.64,5.36,101.05,95.64,0.3553,2026-02,C,False,False,False,False,False,D
2026-02-17,C-02,480,381,99,자재대기,678,642,205.6,2026-02-17,79.38,20.62,36,94.69,5.31,106.77,101.1,0.3202,2026-02,C,True,False,False,True,True,D
2026-02-17,C-01,480,433,47,자재대기,749,718,264.8,2026-02-17,90.21,9.79,31,95.86,4.14,103.79,99.49,0.3688,2026-02,C,False,False,False,False,False,D
2026-02-17,B-02,480,433,47,설비고장,853,831,288.9,2026-02-17,90.21,9.79,22,97.42,2.58,118.2,115.15,0.3477,2026-02,B,False,False,False,False,False,B
2026-02-17,B-01,480,445,35,금형교체,775,729,278.9,2026-02-17,92.71,7.29,46,94.06,5.94,104.49,98.29,0.3826,2026-02,B,False,False,False,False,False,D
2026-02-17,A-03,480,443,37,예방보전,759,713,269.6,2026-02-17,92.29,7.71,46,93.94,6.06,102.8,96.57,0.3781,2026-02,A,False,False,False,False,False,D
2026-02-17,A-02,480,466,14,품질조정,881,865,258.2,2026-02-17,97.08,2.92,16,98.18,1.82,113.43,111.37,0.2985,2026-02,A,False,False,False,False,False,A
2026-02-17,A-01,480,418,62,자재대기,814,813,254.9,2026-02-17,87.08,12.92,1,99.88,0.12,116.84,116.7,0.3135,2026-02,A,False,False,False,False,False,C
2026-02-17,B-03,480,458,22,설비고장,831,804,265.4,2026-02-17,95.42,4.58,27,96.75,3.25,108.86,105.33,0.3301,2026-02,B,False,False,False,False,False,B
2026-02-18,C-02,480,402,78,금형교체,746,702,255.1,2026-02-18,83.75,16.25,44,94.1,5.9,111.34,104.78,0.3634,2026-02,C,False,False,False,False,False,D
2026-02-18,D-03,480,389,91,품질조정,663,626,271.1,2026-02-18,81.04,18.96,37,94.42,5.58,102.26,96.56,0.4331,2026-02,D,False,False,True,True,True,D
2026-02-18,D-02,480,422,58,자재대기,766,742,261.2,2026-02-18,87.92,12.08,24,96.87,3.13,108.91,105.5,0.352,2026-02,D,False,False,False,False,False,C
2026-02-18,D-01,480,477,3,자재대기,792,784,270.9,2026-02-18,99.38,0.62,8,98.99,1.01,99.62,98.62,0.3455,2026-02,D,False,False,False,False,False,B
2026-02-18,C-03,480,374,106,설비고장,711,654,213.9,2026-02-18,77.92,22.08,57,91.98,8.02,114.06,104.92,0.3271,2026-02,C,True,True,False,True,True,D
2026-02-18,C-01,480,347,133,금형교체,536,512,245.3,2026-02-18,72.29,27.71,24,95.52,4.48,92.68,88.53,0.4791,2026-02,C,True,False,True,True,True,D
2026-02-18,B-03,480,480,0,정상가동,937,904,299.1,2026-02-18,100.0,0.0,33,96.48,3.52,117.12,113.0,0.3309,2026-02,B,False,False,False,False,False,B
2026-02-18,B-02,480,411,69,금형교체,672,671,253.8,2026-02-18,85.62,14.37,1,99.85,0.15,98.1,97.96,0.3782,2026-02,B,False,False,False,False,False,D
2026-02-18,B-01,480,368,112,금형교체,687,654,228.6,2026-02-18,76.67,23.33,33,95.2,4.8,112.01,106.63,0.3495,2026-02,B,True,False,False,True,True,D
2026-02-18,A-03,480,456,24,예방보전,930,890,259.7,2026-02-18,95.0,5.0,40,95.7,4.3,122.37,117.11,0.2918,2026-02,A,False,False,False,False,False,B
2026-02-18,A-02,480,451,29,금형교체,845,826,289.5,2026-02-18,93.96,6.04,19,97.75,2.25,112.42,109.89,0.3505,2026-02,A,False,False,False,False,False,C
2026-02-18,A-01,480,394,86,품질조정,756,719,255.8,2026-02-18,82.08,17.92,37,95.11,4.89,115.13,109.49,0.3558,2026-02,A,False,False,False,False,False,D
2026-02-19,D-03,480,429,51,자재대기,764,752,272.9,2026-02-19,89.38,10.62,12,98.43,1.57,106.85,105.17,0.3629,2026-02,D,False,False,False,False,False,D
2026-02-19,D-02,480,457,23,자재대기,786,756,262.4,2026-02-19,95.21,4.79,30,96.18,3.82,103.19,99.26,0.3471,2026-02,D,False,False,False,False,False,B
2026-02-19,D-01,480,387,93,품질조정,750,721,247.3,2026-02-19,80.62,19.38,29,96.13,3.87,116.28,111.78,0.343,2026-02,D,False,False,False,True,True,D
2026-02-19,C-03,480,432,48,설비고장,733,687,291.8,2026-02-19,90.0,10.0,46,93.72,6.28,101.81,95.42,0.4247,2026-02,C,False,False,True,False,True,D
2026-02-19,C-02,480,445,35,금형교체,827,770,199.5,2026-02-19,92.71,7.29,57,93.11,6.89,111.51,103.82,0.2591,2026-02,C,False,False,False,False,False,C
2026-02-19,C-01,480,380,100,금형교체,623,610,237.0,2026-02-19,79.17,20.83,13,97.91,2.09,98.37,96.32,0.3885,2026-02,C,True,False,False,True,True,D
2026-02-19,B-03,480,441,39,예방보전,769,723,294.9,2026-02-19,91.88,8.12,46,94.02,5.98,104.63,98.37,0.4079,2026-02,B,False,False,False,False,False,D
2026-02-19,B-02,480,419,61,예방보전,731,693,279.5,2026-02-19,87.29,12.71,38,94.8,5.2,104.68,99.24,0.4033,2026-02,B,False,False,False,False,False,D
2026-02-19,B-01,480,477,3,자재대기,921,872,300.2,2026-02-19,99.38,0.62,49,94.68,5.32,115.85,109.69,0.3443,2026-02,B,False,False,False,False,False,C
2026-02-19,A-03,480,423,57,품질조정,762,721,232.7,2026-02-19,88.12,11.88,41,94.62,5.38,108.09,102.27,0.3227,2026-02,A,False,False,False,False,False,C
2026-02-19,A-02,480,460,20,설비고장,984,978,282.2,2026-02-19,95.83,4.17,6,99.39,0.61,128.35,127.57,0.2885,2026-02,A,False,False,False,False,False,A
2026-02-19,A-01,480,467,13,설비고장,924,915,270.6,2026-02-19,97.29,2.71,9,99.03,0.97,118.72,117.56,0.2957,2026-02,A,False,False,False,False,False,A
2026-02-20,D-03,480,465,15,예방보전,788,763,310.2,2026-02-20,96.88,3.12,25,96.83,3.17,101.68,98.45,0.4066,2026-02,D,False,False,False,False,False,D
2026-02-20,D-02,480,468,12,자재대기,901,879,288.4,2026-02-20,97.5,2.5,22,97.56,2.44,115.51,112.69,0.3281,2026-02,D,False,False,False,False,False,A
2026-02-20,D-01,480,422,58,설비고장,790,760,286.1,2026-02-20,87.92,12.08,30,96.2,3.8,112.32,108.06,0.3764,2026-02,D,False,False,False,False,False,D
2026-02-20,C-03,480,439,41,예방보전,868,797,257.7,2026-02-20,91.46,8.54,71,91.82,8.18,118.63,108.93,0.3233,2026-02,C,False,True,False,False,True,D
2026-02-20,C-02,480,363,117,품질조정,678,628,207.1,2026-02-20,75.62,24.38,50,92.63,7.37,112.07,103.8,0.3298,2026-02,C,True,False,False,True,True,D
2026-02-20,C-01,480,412,68,품질조정,820,756,271.0,2026-02-20,85.83,14.17,64,92.2,7.8,119.42,110.1,0.3585,2026-02,C,False,False,False,False,False,C
2026-02-20,B-02,480,480,0,정상가동,833,798,300.5,2026-02-20,100.0,0.0,35,95.8,4.2,104.12,99.75,0.3766,2026-02,B,False,False,False,False,False,D
2026-02-20,B-01,480,450,30,예방보전,807,783,276.4,2026-02-20,93.75,6.25,24,97.03,2.97,107.6,104.4,0.353,2026-02,B,False,False,False,False,False,C
2026-02-20,A-03,480,434,46,예방보전,783,740,255.1,2026-02-20,90.42,9.58,43,94.51,5.49,108.25,102.3,0.3447,2026-02,A,False,False,False,False,False,C
2026-02-20,A-02,480,431,49,품질조정,809,755,250.9,2026-02-20,89.79,10.21,54,93.33,6.67,112.62,105.1,0.3323,2026-02,A,False,False,False,False,False,C
2026-02-20,A-01,480,443,37,설비고장,860,836,240.4,2026-02-20,92.29,7.71,24,97.21,2.79,116.48,113.23,0.2876,2026-02,A,False,False,False,False,False,A
2026-02-20,B-03,480,419,61,자재대기,823,805,270.6,2026-02-20,87.29,12.71,18,97.81,2.19,117.85,115.27,0.3361,2026-02,B,False,False,False,False,False,C
2026-02-21,B-03,480,480,0,정상가동,839,820,297.3,2026-02-21,100.0,0.0,19,97.74,2.26,104.88,102.5,0.3626,2026-02,B,False,False,False,False,False,D
2026-02-21,D-03,480,467,13,금형교체,839,829,305.1,2026-02-21,97.29,2.71,10,98.81,1.19,107.79,106.51,0.368,2026-02,D,False,False,False,False,False,D
2026-02-21,D-02,480,449,31,예방보전,810,809,269.4,2026-02-21,93.54,6.46,1,99.88,0.12,108.24,108.11,0.333,2026-02,D,False,False,False,False,False,A
2026-02-21,D-01,480,397,83,설비고장,750,727,219.7,2026-02-21,82.71,17.29,23,96.93,3.07,113.35,109.87,0.3022,2026-02,D,False,False,False,False,False,D
2026-02-21,C-03,480,417,63,금형교체,758,707,232.8,2026-02-21,86.88,13.12,51,93.27,6.73,109.06,101.73,0.3293,2026-02,C,False,False,False,False,False,C
2026-02-21,C-02,480,422,58,예방보전,814,783,237.3,2026-02-21,87.92,12.08,31,96.19,3.81,115.73,111.33,0.3031,2026-02,C,False,False,False,False,False,C
2026-02-21,B-01,480,463,17,자재대기,935,915,305.6,2026-02-21,96.46,3.54,20,97.86,2.14,121.17,118.57,0.334,2026-02,B,False,False,False,False,False,A
2026-02-21,B-02,480,476,4,예방보전,852,822,306.3,2026-02-21,99.17,0.83,30,96.48,3.52,107.39,103.61,0.3726,2026-02,B,False,False,False,False,False,D
2026-02-21,A-03,480,414,66,자재대기,770,751,275.8,2026-02-21,86.25,13.75,19,97.53,2.47,111.59,108.84,0.3672,2026-02,A,False,False,False,False,False,D
2026-02-21,A-02,480,458,22,예방보전,870,838,273.5,2026-02-21,95.42,4.58,32,96.32,3.68,113.97,109.78,0.3264,2026-02,A,False,False,False,False,False,B
2026-02-21,A-01,480,474,6,품질조정,921,901,302.0,2026-02-21,98.75,1.25,20,97.83,2.17,116.58,114.05,0.3352,2026-02,A,False,False,False,False,False,A
2026-02-21,C-01,480,421,59,예방보전,808,759,248.6,2026-02-21,87.71,12.29,49,93.94,6.06,115.15,108.17,0.3275,2026-02,C,False,False,False,False,False,C
2026-02-22,C-03,480,466,14,자재대기,857,795,327.8,2026-02-22,97.08,2.92,62,92.77,7.23,110.34,102.36,0.4123,2026-02,C,False,False,True,False,True,D
2026-02-22,D-03,480,407,73,자재대기,789,757,243.6,2026-02-22,84.79,15.21,32,95.94,4.06,116.31,111.6,0.3218,2026-02,D,False,False,False,False,False,D
2026-02-22,C-02,480,423,57,품질조정,803,751,265.2,2026-02-22,88.12,11.88,52,93.52,6.48,113.9,106.52,0.3531,2026-02,C,False,False,False,False,False,C
2026-02-22,D-02,480,451,29,예방보전,956,937,273.6,2026-02-22,93.96,6.04,19,98.01,1.99,127.18,124.66,0.292,2026-02,D,False,False,False,False,False,A
2026-02-22,D-01,480,399,81,자재대기,680,679,221.0,2026-02-22,83.12,16.88,1,99.85,0.15,102.26,102.11,0.3255,2026-02,D,False,False,False,False,False,D
2026-02-22,C-01,480,374,106,설비고장,687,642,227.0,2026-02-22,77.92,22.08,45,93.45,6.55,110.21,102.99,0.3536,2026-02,C,True,False,False,True,True,D
2026-02-22,A-03,480,404,76,품질조정,840,825,254.8,2026-02-22,84.17,15.83,15,98.21,1.79,124.75,122.52,0.3088,2026-02,A,False,False,False,False,False,D
2026-02-22,B-02,480,451,29,자재대기,724,716,259.1,2026-02-22,93.96,6.04,8,98.9,1.1,96.32,95.25,0.3619,2026-02,B,False,False,False,False,False,D
2026-02-22,B-01,480,424,56,예방보전,743,725,275.5,2026-02-22,88.33,11.67,18,97.58,2.42,105.14,102.59,0.38,2026-02,B,False,False,False,False,False,D
2026-02-22,A-02,480,428,52,품질조정,754,723,264.1,2026-02-22,89.17,10.83,31,95.89,4.11,105.7,101.36,0.3653,2026-02,A,False,False,False,False,False,D
